Code,Song_Name,Song_Duration_ms,Acousticness,Danceability,Energy,Instrumentalness,Key,Liveness,Audio_mode,Speechiness,Tempo,Audio_valence,Dynamism,Decibel,Loudness,Song_Popularity,Indicator
HI7,Shut Up and Dance,199080,0.0068698,0.57222,86.6,0,1,158.0049,1,92.85,128.038,0.619,,-3.804,Boom,64.60,129.9
HI9,Should’ve Been Us,186477,0.0047236,0.57816,75,7.47E-06,6,115.691536,0,234,89.925,0.477,,-5.448,Blare,16.64,112.5
EI8,Voodoo Doll,197483,0.0096726,0.46431,97.7,0,2,182.5201,1,282,144.167,0.332,Extra,-4.969,Blare,44.57,146.55
HI10,Replay,209186,0.040768,0.68112,72.3,0.0002,6,169.5204,0,181.5,140.023,0.618,Hi,-6.682,Roar,48.85,108.45
HI8,Where Are Ü Now (with Justin Bieber),250285,0.04018,0.42768,78.1,4.21E-06,4,116.402521,0,,139.432,0.197,Hi,-4.038,Blare,58.13,117.15
HI8,The Heart Wants What It Wants,227360,0.04802,0.61281,78.6,0,7,130.4164,0,59.55,83.048,0.628,Hi,-4.938,Blare,36.16,117.9
HI9,Thotful,251160,0.23912,0.67518,70.1,0,9,114.832656,1,104.4,99.532,0.623,Hi,-5.988,Blare,43.10,105.15
HI6,Down With The Sickness,278706,0.00031262,0.64251,89.6,1.19E-05,10,121.4404,0,84,90.009,0.924,Hi,-2.704,Boom,77.01,134.4
HI9,Headstrong,285569,0.00016856,0.48708,89.6,2.78E-06,4,141.3721,0,175.5,184.981,0.534,,-5.819,Blare,53.80,134.4
HI9,Hail to the King,304880,0.00034398,0.57816,89.9,0.0559,3,123.6544,0,54.3,118.017,0.662,High,-5.133,?,49.92,134.85
HI8,We Are,198106,0.0010584,0.56925,88.2,0,11,109.244304,0,163.5,120.994,0.581,High,-4.295,Blare,48.32,132.3
EI8,A Warrior's Call,263080,0.000735,0.37026,90.3,5.85E-06,10,154.7536,1,123.75,109.118,0.429,Extra,-4.49,Blare,51.18,135.45
EI8,Love-Hate-Sex-Pain,315453,5.95E-05,0.21285,91.1,3.47E-06,9,139.9489,1,59.1,183.535,0.47,Extra,-4.715,Blare,50.70,136.65
EI5,Sound Of Madness,233986,4.83E-05,0.32472,93.9,0.0065,2,178.7569,0,63.45,185.971,0.329,Extra,-1.654,Blast,60.83,140.85
HI9,Born For Greatness,227847,0.055958,0.51975,85,0,9,111.408025,0,101.7,134.115,0.275,Hi,-5.469,Blare,49.52,127.5
EI9,Got the Life,225306,1.84E-05,0.49599,90.5,0.765,11,191.2689,0,77.7,123.277,0.584,Extra,-5.721,Blare,50.85,135.75
EI9,Break Stuff,166653,0.003185,0.42273,90.8,6.12E-05,8,109.725625,1,247.5,108.681,0.617,Extra,-5.399,Blare,49.23,136.2
HI12,New Noise,312720,0.00441,0.6732,76.3,0.00462,9,122.3236,1,,105.902,0.385,High,-8.158,?,11.31,114.45
HI7,Bullet - Single Version,173733,4.58E-05,0.5841,85.7,6.40E-06,6,164.8656,0,,110.027,0.652,Hi,-3.982,?,49.21,128.55
EI6,Waking Lions,234837,1.78E-05,0.49896,97.3,0.0427,6,139.9489,1,,143.067,0.685,,-2.887,Boom,61.98,145.95
HI9,Cryin' Like A Bitch!!,201666,7.05E-05,,80.8,0.00336,10,124.0996,1,,95.19,0.472,High,-5.484,Blare,48.16,121.2
EI6,Enemies,188093,0.0015582,,96.6,0,1,178.4896,1,69,136.035,0.502,,-2.635,Boom,60.51,144.9
EI8,Two Weeks,257346,0.002009,0.55143,94.1,7.47E-05,1,158.5081,0,82.8,111.999,0.556,Extra,-4.797,Blare,20.62,141.15
EI5,Psychosocial,283400,0.0024696,0.57024,98.9,0.0032,2,104.919049,1,168,135.093,0.352,Extra,-1.909,Blast,58.60,148.35
EI7,The Pride,203813,8.78E-06,,98.7,0,4,151.5361,1,183,103.98,0.354,Extra,-3.398,Boom,24.20,148.05
EI8,I Only Wanna Be With You,164093,6.68E-06,0.42471,99.1,0.00714,2,109.077136,1,135.3,137.996,0.583,,-4.816,Blare,20.97,148.65
H010,Killing In the Name,313666,0.01813,0.45243,77.9,2.04E-06,7,105.001009,1,385.5,86.573,0.734,High,-6.323,Roar,48.41,116.85
HI9,You're Going Down,187346,0.011368,0.48312,84.2,0.00127,6,131.3316,1,70.35,90.003,0.41,High,-5.926,Blare,46.59,126.3
EI6,Piece by Piece,216986,0.0030772,0.49797,92.6,0,1,240.5601,1,115.2,155.115,0.712,,-2.659,Boom,32.77,138.9
EI8,The Beautiful People,222773,0.0043512,0.61578,94.9,0.0656,9,109.160704,1,201,144.025,0.733,Extra,-4.912,Blare,52.24,142.35
EI7,Bodies,201960,0.0035672,0.64944,92.7,0.00328,4,133.4025,0,123.15,130.898,0.616,Extra,-3.396,Boom,28.98,139.05
HI9,Move,208693,0.0010682,0.52569,83.6,0,11,109.139809,0,,169.171,0.637,,-5.204,Blare,48.77,125.4
EI7,Blow,249440,0.00441,0.51777,98,9.22E-06,5,141.1344,0,220.5,154.979,0.33,Extra,-3.615,?,47.99,147
EI7,Becoming the Bull,220600,0.00048412,0.47322,94.3,1.20E-05,8,127.2384,1,123.9,95.032,0.439,Extra,-3.498,Boom,49.60,141.45
EI7,Crawl,238906,1.15E-05,0.21087,91,1.32E-05,5,149.3284,0,108.3,81.199,0.389,Extra,-3.346,Boom,53.07,136.5
HI8,Bury Me With My Guns,214533,0.00028714,0.58905,87.8,0.00266,5,137.8276,0,,93.94,0.465,,-4.341,Blare,50.66,131.7
EI7,Stupify,274160,0.0022932,0.4851,93.8,2.17E-05,1,140.6596,1,193.5,196.143,0.437,Extra,-3.916,Boom,47.18,140.7
EI7,Wait,213000,8.21E-06,,93.4,0.164,9,119.268241,1,,102.121,0.477,Extra,-3.899,Boom,49.61,140.1
EI7,Alive - Chris Lord-Alge Mix,205026,1.19E-05,0.41679,95,0.000214,10,172.6596,1,115.2,80.912,0.553,Extra,-3.985,?,52.20,142.5
EI8,Dead Cell,186400,0.00016562,,97.2,0.0187,9,126.1129,1,178.5,102.64,0.501,Extra,-4.451,Blare,45.35,145.8
EI6,Love Bites (So Do I),192008,0.0011368,0.53064,96.6,0.00531,2,137.5929,0,,125.008,0.379,,-2.037,Boom,54.53,144.9
HI8,Face to the Floor,218560,1.23E-05,0.50985,85.7,0.0954,5,220.8196,1,,92.028,0.669,Hi,-4.582,Blare,52.74,128.55
HI7,Phenomenon,179226,0.00036162,,77.4,2.36E-06,7,109.599961,0,110.55,164.008,0.903,Hi,-3.622,Boom,63.85,116.1
EI7,Deal with the Devil,201426,0.00024794,0.60489,98.1,0.0155,6,113.550336,1,,115.97,0.522,Extra,-3.503,Boom,51.37,147.15
HI9,Narcissistic Cannibal (feat. Skrillex & Kill The Noise),190706,0.00044688,,89.2,0.000525,11,247.1184,0,,174.027,0.559,High,-5.285,Blare,48.85,133.8
HI9,Just Like You,186893,9.21E-06,,73.7,0,1,114.404416,1,44.55,177.9,0.565,High,-5.282,?,48.41,110.55
EI7,Save Me,168373,0.00021168,0.47421,97.5,0.051,0,179.2921,1,151.5,181.812,0.723,Extra,-3.741,Boom,29.94,146.25
EI9,Black,248906,1.30E-05,0.55935,96.8,0.188,1,118.5921,1,,108.003,0.693,Extra,-5.165,Blare,47.09,145.2
HI10,I'm Broken,264800,0.00058212,0.41481,87.8,0.559,7,129.7321,1,,147.385,0.666,Hi,-6.352,Roar,49.21,131.7
EI9,Where Did The Angels Go,190120,4.09E-05,0.50688,92.4,0.000362,7,172.1344,1,,122.049,0.514,,-5.654,Blare,16.05,138.6
EI10,Superbeast,220240,3.91E-05,0.48807,93.7,0.611,11,204.2041,0,73.8,154.069,0.35,Extra,-6.23,Roar,36.71,140.55
HI7,Feel Invincible,229861,0.00051254,0.58806,89.3,0,8,188.5129,1,,126.063,0.417,,-3.792,Boom,47.13,133.95
EI6,STILL SWINGIN,196586,0.0075754,0.4554,98.1,0,1,162.8176,0,234,139.024,0.266,Extra,-2.725,Boom,26.22,147.15
EI5,Enemy,183400,0.00017738,0.56628,99,0.000295,1,124.9924,1,99,106.912,0.397,,-1.992,Blast,57.37,148.5
EI6,Absolute Zero,229830,0.00010486,0.54648,98.7,0.24,6,347.8225,1,118.8,139.954,0.59,Extra,-2.927,Boom,47.70,148.05
EI9,Denial,258426,2.57E-05,,90.7,0.00333,1,149.3284,1,,104.348,0.461,,-5.587,Blare,45.29,136.05
E08,Guerilla Radio,207413,0.0147,0.58014,96.7,1.61E-05,11,136.89,1,,103.537,0.476,Extra,-4.894,Blare,20.17,145.05
HI8,Caught In The Rain,210093,0.00049588,0.4059,88.8,0.0155,2,122.7664,1,111.6,159.919,0.238,,-4.966,Blare,43.32,133.2
HI7,Send the Pain Below,252360,0.00027538,0.46332,85.1,0.00483,11,113.294736,1,59.7,92.079,0.293,Hi,-3.617,Boom,54.32,127.65
EI7,Psycho,193773,0.00010682,0.47916,95.2,0.0557,5,125.44,1,108.9,131.937,0.57,,-3.785,Boom,44.22,142.8
EI6,Unstoppable,200053,0.00014112,0.44253,97.2,0.00657,4,159.2644,1,,77.458,0.348,Extra,-2.735,Boom,48.61,145.8
EI7,Downfall,191373,0.00015092,0.35046,92.5,1.60E-06,6,160.7824,1,169.5,196.198,0.511,Extra,-3.317,Boom,51.50,138.75
EI8,Bring It,219720,0.00021854,0.49302,97.5,2.28E-06,6,120.978001,1,,100.014,0.336,Extra,-4.372,Blare,46.01,146.25
EI7,Criticize,182160,6.91E-05,0.50391,99.2,0.158,0,182.25,0,,119.957,0.479,,-3.099,?,52.09,148.8
EI8,Forget You (feat. Clint Lowery),204186,3.19E-05,0.44847,95,0.0565,2,160.0225,0,163.5,160.058,0.342,,-4.429,Blare,40.65,142.5
EI9,Testify,210133,0.025578,0.4653,97.8,1.09E-05,7,183.8736,1,109.05,117.906,0.503,Extra,-5.399,Blare,49.39,146.7
EI9,No Giving Up,214626,0.00058898,0.47322,90.3,0,11,126.3376,1,,173.967,0.736,Extra,-5.35,Blare,48.80,135.45
EI7,Lift Me Up,246613,9.24E-05,0.54648,98.8,0,4,186.0496,1,,150.027,0.224,Extra,-3.65,Boom,21.87,148.2
EI7,Empty Spaces,205093,6.17E-05,0.49005,94.3,0.053,0,136.4224,1,156,116.07,0.357,Extra,-3.884,Boom,44.49,141.45
HI7,Pressure - Amended,202800,0.00010878,,85.3,0.429,0,117.029124,1,82.65,111.613,0.479,Hi,-3.35,Boom,42.56,127.95
EI9,Death Trend Setta,214786,3.20E-05,0.54747,96.3,0.0108,11,107.267449,1,,95.015,0.523,Extra,-5.286,Blare,41.07,144.45
HI8,Get Up! - feat. Skrillex,222640,0.00019502,0.50292,89.4,0.00135,1,217.8576,1,116.85,139.944,0.248,Hi,-4.664,Blare,47.54,134.1
EI7,One Light,176586,0.0012152,0.36432,97.3,0.000933,11,114.190596,1,96.9,170.095,0.456,Extra,-3.685,Boom,22.39,145.95
EI7,The Truth,184531,0.0017836,0.47619,99.3,0.00162,10,144,0,159,125.077,0.171,Extra,-3.368,Boom,41.43,148.95
HI9,Thunder Kiss '65 - JDevil Number Of The Beast Remix,229080,3.15E-05,0.61479,86.4,0.299,9,184.1449,1,232.5,127.997,0.304,Hi,-5.969,Blare,35.73,129.6
EI7,Something New,178146,6.82E-05,0.47223,96,0,9,179.56,1,,93.039,0.413,Extra,-3.856,Boom,45.72,144
EI7,Call You Out,139440,0.0006223,0.37719,90.4,0.000771,2,347.8225,1,84.75,146.19,0.503,,-3.477,Boom,48.38,135.6
EI8,Between The Lines,229576,0.0010192,0.49203,94.2,4.82E-06,7,192.6544,1,,139.942,0.257,Extra,-4.901,Blare,36.30,141.3
HI10,This Is The New Shit,260293,0.00072226,0.56232,86.8,0.00291,2,124.9924,1,,178.057,0.62,,-6.112,Roar,40.79,130.2
EI7,Dig,162293,9.43E-05,0.61677,98.3,0.0617,11,159.0121,0,226.5,134.975,0.271,Extra,-3.548,Boom,52.03,147.45
EI7,Human,213086,2.23E-05,,99,0,0,181.4409,0,181.5,135.053,0.28,Extra,-3.517,Boom,45.84,148.5
EI8,Dance Of The Manatee,250706,0.0014602,0.48114,90.1,0,5,159.2644,0,93,107.04,0.651,,-4.908,Blare,41.98,135.15
EI6,Blood,207586,0.01176,0.52866,95,1.91E-06,9,199.6569,0,241.5,140.071,0.527,,-2.712,Boom,30.13,142.5
HI7,Bones,197680,2.71E-06,0.34551,89.3,0.842,6,165.3796,0,83.85,156.939,0.531,Hi,-3.676,Boom,23.65,133.95
EI10,More Human Than Human,268066,0.00037142,,95.3,0.262,6,121.6609,1,123.45,101.366,0.502,Extra,-6.023,Roar,37.65,142.95
EI7,Asking For It,210706,0.0026754,0.44451,97.1,0,10,130.1881,1,71.4,144.031,0.414,,-3.66,Boom,53.00,145.65
E08,Elevate,301938,0.0019012,0.46035,98.8,0.11,9,178.2225,1,406.5,140.15,0.254,Extra,-4.143,Blare,20.28,148.2
HI6,Higher,202266,0.00079282,0.47421,88,0,7,118.722816,0,86.4,166.021,0.764,High,-2.792,Boom,33.32,132
EI6,"Fire, Fire",257320,0.00032242,0.48213,96.4,5.02E-06,8,177.6889,0,135.6,123.108,0.378,Extra,-2.776,?,48.16,144.6
EI6,Swerve City,164986,9.80E-05,0.45243,96.4,0.00811,10,278.89,1,98.4,111.972,0.372,Extra,-2.963,Boom,53.07,144.6
EI9,Resistance,206373,0.00053606,0.3861,93.3,0.00522,7,114.447204,1,,193.675,0.263,Extra,-5.531,Blare,32.56,139.95
EI6,Click Click Boom,252933,0.0031752,0.60291,93.7,0.000294,6,127.4641,1,,95.961,0.493,Extra,-2.912,Boom,59.51,140.55
EI6,Justice,199573,0.00019306,,99.4,0.00106,8,179.8281,1,86.7,168.019,0.734,Extra,-2.727,Boom,53.78,149.1
EI8,Pressure and Time,196773,0.00091434,0.40194,91.9,9.92E-05,0,115.047076,0,,93.274,0.601,Extra,-4.675,Blare,44.72,137.85
EI7,Show Me A Leader - Radio Edit,228520,9.00E-06,,98.8,0,8,120.165444,1,162,132.051,0.182,,-4,Boom,40.06,148.2
EI6,Rise,233586,0.001568,,97.9,0.00192,10,181.9801,1,,178.126,0.294,Extra,-2.82,Boom,50.70,146.85
EI9,Ricochet,192004,0.00015876,0.53856,90.2,1.62E-06,4,117.570649,0,68.1,141.995,0.36,Extra,-5.041,Blare,41.93,135.3
EI7,Hardwired,191331,1.13E-05,0.1287,99.1,0.00412,11,150.0625,1,,185.364,0.505,Extra,-3.126,Boom,30.39,148.65
EI7,"You're Gonna Go Far, Kid",177826,0.0045668,,91.8,0,9,145.4436,0,102.3,126.083,0.563,Extra,-3.159,Boom,33.41,137.7
E08,Still Waiting,158733,0.001029,0.42669,95,3.63E-05,7,161.7984,1,390,191.936,0.56,Extra,-4.918,Blare,52.15,142.5
HI7,"Dear Maria, Count Me In",182826,0.007105,0.46035,89.6,0,2,145.4436,1,119.25,181.014,0.569,Hi,-3.126,?,60.75,134.4
HI9,Man Overboard,166673,0.0009996,0.21087,87.5,2.07E-05,7,119.159056,1,,195.28,0.664,,-5.854,Blare,46.90,131.25
EI7,Lights And Sounds,208186,8.31E-05,0.34056,97.2,0,11,167.1849,0,174,167.819,0.387,Extra,-3.675,Boom,52.18,145.8
EI7,I'm Shipping Up To Boston,153600,0.00069188,0.44748,92.8,0.000637,2,150.3076,1,,129.188,0.6,Extra,-3.133,Boom,61.86,139.2
EI8,The Kids Aren't Alright,179600,0.0058702,0.5148,94.5,4.97E-05,1,110.145025,1,50.25,99.603,0.807,,-4.197,Blare,35.71,141.75
EI9,Everything You Want Me to Be,204114,0.00020678,0.51282,90.1,0,8,163.0729,1,95.7,115.289,0.529,Extra,-5.17,?,43.41,135.15
EI8,My Friends Over You,220200,0.00028518,0.39402,97.8,0,2,119.836809,1,,177.797,0.441,Extra,-4.001,Blare,52.35,146.7
EI8,Keeper,161391,0.00011074,0.40986,93.5,8.33E-05,2,176.3584,1,115.05,197.032,0.606,Extra,-4.311,Blare,46.74,140.25
HI8,"Sugar, We're Goin Down",229093,0.0088004,0.49401,82.4,0,7,135.2569,1,,161.977,0.699,,-4.741,Blare,62.00,123.6
EI6,Blonde,200813,0.0072422,0.5445,94.1,0,7,113.443801,1,213,136.993,0.469,Extra,-2.467,Boom,29.75,141.15
EI8,Placement,182044,0.00020482,0.51381,91.3,8.22E-05,8,114.896961,1,67.5,100.064,0.715,Extra,-4.659,Blare,44.18,136.95
EI7,The Anthem,175093,0.0065268,0.48906,93.9,0,1,129.7321,1,,177.751,0.893,Extra,-3.127,?,71.81,140.85
HI9,I Forgot You,184642,0.002303,,88,0.016,1,218.7441,1,62.85,99.997,0.565,Hi,-5.408,Blare,37.99,132
EI7,Opinion Overload,199013,0.00030184,0.42372,95.8,0,2,162.8176,1,123.75,195.938,0.375,Extra,-3.587,Boom,36.89,143.7
EI7,I Don’t Want To Be Here Anymore,239960,0.00074382,0.23364,97.1,3.87E-05,6,137.3584,0,148.05,159.001,0.403,Extra,-3.98,Boom,51.79,145.65
EI7,Stay,176786,0.00041748,0.46332,98.8,0.000135,2,164.3524,1,,139.907,0.376,Extra,-3.03,Boom,44.90,148.2
HI8,That Something,168040,0.00071344,0.51282,89.6,0.0482,2,159.2644,1,,89.022,0.546,High,-4.977,Blare,43.36,134.4
EI6,Lavender Bones,204253,0.00020286,,93.6,2.67E-06,8,169.5204,1,117,158.02,0.767,,-2.876,Boom,62.97,140.4
EI7,Happy Judgement Day,213010,0.0002058,0.52371,97.5,0,6,174.5041,1,,93.931,0.63,Extra,-3.484,Boom,54.46,146.25
EI6,Playing Fiction,160831,0.0014406,0.46035,99.4,0,2,171.0864,1,,165.027,0.615,Extra,-2.702,Boom,58.10,149.1
EI7,Sweetness,220506,0.0033614,0.48015,91,0,5,137.5929,1,53.7,135.064,0.6,,-3.678,Boom,55.04,136.5
EI7,Strangers,224500,2.61E-05,0.23958,95.7,0.000409,5,152.7696,1,184.5,186.151,0.504,Extra,-3.621,Boom,42.81,143.55
EI7,Out of It,158452,0.00015386,0.37719,93.9,0,2,192.9321,1,78.45,173.02,0.635,Extra,-3.255,Boom,58.00,140.85
HI8,I Don't Wanna Be An Asshole Anymore,184840,0.00090944,0.40689,81.1,0,3,148.3524,1,,159.591,0.847,High,-4.875,Blare,53.65,121.65
EI6,American Idiot,174320,2.48E-05,0.37719,98.4,6.91E-05,1,161.29,1,,186.081,0.81,Extra,-2.42,Boom,67.64,147.6
EI6,When Your Heart Stops Beating,192786,0.00022736,0.4158,96.8,0,9,116.553616,0,184.5,171.004,0.392,Extra,-2.353,Boom,55.11,145.2
EI7,Double Cross,205373,1.78E-05,0.37521,93.5,0,2,113.2096,1,,179.902,0.469,,-3.546,Boom,47.53,140.25
EI8,Mess,188493,8.92E-06,,92.2,0.73,1,117.527281,1,108,180.03,0.687,,-4.373,Blare,49.62,138.3
EI6,Dead and Gone,191756,0.0014798,,96.8,0,2,201.3561,1,110.55,168.025,0.52,,-2.709,Boom,51.87,145.2
EI6,The Violence,228720,4.03E-05,0.29106,92,0.000232,10,116.726416,0,95.25,184.007,0.582,Extra,-2.471,?,63.15,138
EI6,Grey Goose,207880,0.00049392,,98.2,0,8,185.2321,1,277.5,179.864,0.225,Extra,-2.397,Boom,53.66,147.3
HI8,In This Diary,230666,0.004949,0.56034,83.2,0,8,127.0129,1,,175.028,0.86,,-4.644,Blare,53.98,124.8
EI7,Forget Me Not,191693,8.43E-05,0.54054,97.2,0,3,158.2564,1,89.25,115.026,0.51,Extra,-3.533,Boom,45.94,145.8
HI8,Moving Boxes,195866,0.00055762,,74.3,1.05E-05,2,144.2401,1,,127.942,0.752,Hi,-4.984,Blare,53.74,111.45
HI10,Motivation,169973,0.00081536,0.49797,89,0,4,113.827561,1,,168.336,0.83,Hi,-6.566,Roar,38.48,133.5
EI7,I'm Not Okay (I Promise),186480,0.0058996,0.2079,94,0,9,161.0361,1,,179.722,0.255,,-3.427,Boom,58.37,141
EI8,"""45""",202493,0.00068208,,97,0,8,163.0729,1,153,178.068,0.423,Extra,-4.709,Blare,41.71,145.5
HI14,New Noise,310200,0.0073696,0.67914,66.7,0.00664,9,197.4025,1,88.05,105.917,0.332,Hi,-10.263,Rumble,8.72,100.05
HI8,The Downfall of Us All,209093,0.00025088,0.58311,88.1,0,0,176.0929,1,,129.95,0.709,Hi,-4.62,Blare,47.98,132.15
EI7,Won't Give Up The Fight,182266,0.00010388,0.56133,96.5,0.0371,7,132.7104,1,93.15,112.99,0.271,Extra,-3.475,Boom,45.15,144.75
HI10,Cop Outs and Cover Ups,187655,0.0025578,0.45441,87.4,0,8,120.450625,1,110.85,144.963,0.55,High,-6.203,Roar,35.05,131.1
EI7,Motion Sickness,205125,0.00036456,0.57222,98.3,0.00221,7,174.7684,1,,105.013,0.397,Extra,-3.008,Boom,54.02,147.45
E07,summer jam,185866,0.00010976,0.39402,98.6,1.75E-06,8,370.5625,1,501,198.105,0.44,Extra,-3.113,Boom,45.63,147.9
EI7,Broken Bones,181453,0.00025382,0.297,98,1.06E-05,4,218.7441,1,,105.278,0.399,Extra,-3.465,Boom,38.94,147
EI8,Self Defeated,177280,0.00039592,0.43956,90.4,0,1,147.8656,1,83.7,149.026,0.624,Extra,-4.374,Blare,42.07,135.6
EI6,Happy Being Miserable,180655,0.00082124,0.53955,97.6,0,2,117.375556,1,,111.962,0.549,,-2.674,?,49.37,146.4
EI8,Paradise,184391,0.0001372,,93.8,0.000135,1,146.1681,1,94.95,133.035,0.788,,-4.669,Blare,52.32,140.7
EI8,Welcome to Paradise,224133,0.00023618,,96,0.0116,3,111.576969,0,,89.428,0.717,Extra,-4.162,Blare,58.63,144
EI8,Break a Leg Kid,192317,0.00058408,,95,0.000518,0,180.3649,1,104.7,115.5,0.645,,-4.027,Blare,24.10,142.5
EI6,Time-Bomb Ticking Away,202533,0.010192,0.54153,99.5,0,11,173.9761,0,,100.064,0.508,Extra,-2.872,Boom,51.92,149.25
EI5,Dead!,195520,0.003626,0.47619,97.3,0.000877,7,175.5625,1,81.3,99.331,0.362,Extra,-1.945,Blast,57.57,145.95
EI8,Scatter My Ashes Along the Coast or Don't,196223,0.00045276,0.50193,92.4,0,1,180.9025,1,83.4,100.013,0.803,Extra,-4.063,Blare,48.83,138.6
EI11,So Far Gone,185918,8.54E-06,0.44055,92,4.68E-06,2,260.1769,1,63.75,92.524,0.585,Extra,-7.585,Roar,33.60,138
HI8,The Perfect Way to Fall Apart,249000,1.84E-05,0.54153,85.7,0.0356,1,134.7921,1,,106.008,0.287,High,-4.001,Blare,41.06,128.55
E08,Gone,185419,0.00020286,0.37224,96.1,1.02E-05,6,123.4321,1,391.5,120.263,0.33,Extra,-4.162,Blare,46.92,144.15
EI9,The Cog in the Machine,218200,0.0042336,0.39204,98,0.000288,6,125.6641,1,118.8,191.48,0.262,Extra,-5.373,Blare,31.66,147
EI8,I Won't Say I'm Sorry,207306,6.97E-05,0.42174,98.1,2.64E-06,0,181.4409,1,,159.932,0.632,,-4.505,Blare,38.59,147.15
EI8,Playing Dead,209826,0.0004949,0.50589,98.3,0.000167,10,173.4489,1,216,122.021,0.431,Extra,-4.183,Blare,44.39,147.45
EI7,Steadily,195853,0.00022834,0.45441,95.4,0,3,179.8281,1,71.7,92.483,0.704,,-3.721,Boom,46.88,143.1
EI7,Victory Lap,176893,0.0068012,0.53163,98.2,0.000316,5,174.24,1,123.15,132.947,0.356,Extra,-3.673,Boom,46.59,147.3
EI7,Come & Go,197306,0.00018032,0.45342,93.6,0.000285,1,119.137225,1,91.65,133.461,0.543,Extra,-3.073,Boom,48.78,140.4
HI9,Gone,247106,0.001666,0.2871,88,2.87E-05,1,267.6496,1,71.55,164.26,0.427,,-5.242,Blare,41.40,132
EI9,Cry,210133,0.0033614,0.58905,91.9,0.000388,1,178.7569,0,,129.962,0.532,Extra,-5.109,Blare,42.72,137.85
EI7,Never Looked Better,169427,0.00016268,0.33363,97.7,0,1,120.824064,1,150,197.993,0.646,,-3.18,Boom,48.27,146.55
EI6,Heaven Knows,203093,0.00046746,0.27423,99.3,0.00221,1,145.6849,0,,102.576,0.197,Extra,-2.923,Boom,49.00,148.95
EI7,Black Cat,203893,0.00041454,0.39006,93.1,0,11,330.1489,0,104.85,79.893,0.665,Extra,-3.42,Boom,48.93,139.65
EI6,She's Kerosene,170453,0.04214,0.57123,93.6,1.74E-05,11,199.6569,0,117,168.879,0.899,Extra,-2.924,Boom,69.57,140.4
HI10,Hang My Head,205306,1.72E-05,0.35046,86.4,0.000475,2,126.7876,1,55.65,157.499,0.666,High,-6.228,Roar,33.94,129.6
EI7,Keep This Up,146622,8.19E-05,,98.5,0.000122,9,186.8689,1,94.5,103.54,0.292,,-3.704,?,52.16,147.75
EI7,Reunions Suck,167225,1.78E-05,0.44451,97.3,0.0581,4,188.7876,1,,155.023,0.719,,-3.786,Boom,44.62,145.95
EI9,Elektra,191728,0.00024794,0.51678,95.5,0.0979,0,168.4804,1,101.55,111.974,0.276,Extra,-5.221,Blare,36.90,143.25
EI8,Go Down in History,219762,5.92E-05,0.49995,98.5,1.02E-05,5,182.5201,1,178.5,119.993,0.243,,-4.401,Blare,44.49,147.75
EI7,Anthem Part Two,227200,1.00E-04,0.54648,93.2,0,0,125.2161,1,,103.108,0.518,Extra,-3.782,Boom,53.30,139.8
HI10,5 dollars,208293,0.41552,0.71874,65.4,0,2,113.806224,1,63.45,129.013,0.624,Hi,-6.201,Roar,44.63,98.1
MI11,Funky Friday,182741,0.076734,0.96525,53.5,0,1,122.5449,1,294,125.066,0.671,Med,-7.227,?,55.02,80.25
LI13,Lost Without You,225076,0.90944,0.40491,13.7,0,6,114.618436,1,66.9,162.08,0.106,,-9.169,?,46.61,20.55
HI9,All I Am,218868,0.04361,0.7326,66.9,0,0,140.1856,1,55.95,122.007,0.536,High,-5.199,Blare,61.08,100.35
M012,I Love It (& Lil Pump),127946,0.011172,0.89199,52.2,0,2,158.5081,1,495,104.053,0.329,Med,-8.304,Clang,56.65,78.3
HI7,Woman Like Me (feat. Nicki Minaj),228206,0.16954,0.74943,84.9,0,5,118.330884,0,80.4,150.036,0.826,,-3.424,Boom,74.35,127.35
HI9,One Shot,235306,0.147,0.72369,69.4,0,5,117.180625,1,79.2,109.535,0.476,Hi,-5.23,?,53.85,104.1
HI6,Happier,214289,0.18718,0.68013,79.2,0,5,136.1889,1,,100.015,0.671,High,-2.749,Boom,80.70,118.8
HI9,Back & Forth,196214,0.017738,0.67716,81.6,0,10,104.489284,0,,121.993,0.702,Hi,-5.211,?,61.12,122.4
HI7,Let You Love Me,190000,0.28224,,85.4,0,10,116.057529,1,297,94.419,0.456,,-3.149,Boom,69.66,128.1
EI5,Just Got Paid,218250,0.034104,0.72468,92.2,0,6,131.3316,0,146.25,120.033,0.589,Extra,-1.829,Blast,75.85,138.3
HI10,Electricity (with Dua Lipa),238173,0.010192,0.58212,67,3.33E-06,0,179.0244,1,,118.159,0.505,High,-6.439,Roar,60.86,100.5
HI8,Found What I've Been Looking For,192693,0.031262,,83.3,0,3,114.896961,0,43.2,107.009,0.759,,-4.723,Blare,27.32,124.95
HI10,My Blood,229120,0.055174,0.74151,72.3,0.022,1,120.494529,1,,108.999,0.674,Hi,-6.609,Roar,55.95,108.45
HI6,Valentine,196628,0.058898,0.73854,76.7,1.07E-05,1,117.917881,0,,94.007,0.773,High,-2.907,Boom,71.40,115.05
HI9,breathin,198160,0.020678,0.56232,65.6,1.37E-05,8,147.1369,1,64.95,100.049,0.364,High,-5.413,Blare,61.84,98.4
MI10,Be Alright,196373,0.68306,0.54747,58.6,0,11,116.920969,1,54.3,126.684,0.443,,-6.319,Roar,60.99,87.9
